Cueanexo,id_depto,Nombre
60395900,6427,ESCUELA DE EDUCACIÓN SECUNDARIA Nº16
60395902,6427,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº16
60396000,6427,JARDÍN DE INFANTES SAN MIGUEL
60396100,6427,JARDÍN EL PRINCIPITO
60396300,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº80 MANUELA PEDRAZA
60396400,6427,ESCUELA DE EDUCACIÓN SECUNDARIA Nº32
60396600,6658,JARDÍN DE INFANTES NUESTRA SEÑORA DE LOURDES
60396800,6658,ESCUELA SAGRADA FAMILIA
60396900,6658,INSTITUTO JOSÉ HERNANDEZ
60397300,6028,COLEGIO DE LA CAMPIÑA
60397600,6658,INSTITUTO JOSÉ MANUEL ESTRADA
60397700,6490,JARDÍN DE INFANTES Nº921 NUESTRAS MALVINAS
60397900,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº70 ANA ACERBONI
60398100,6490,JARDÍN DE INFANTES YUYITOS
60398200,6490,COLEGIO NUESTRA SEÑORA DE LOURDES
60398300,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº51 REPUBLICA DE VENEZUELA
60398400,6658,JARDÍN DE INFANTES Nº929 ALICIA ROVIRA
60398500,6658,INSTITUTO NUESTRA SEÑORA DE FATIMA
60398600,6658,JARDÍN DE INFANTES Nº922 ISABEL PALLAMAY
60398800,6658,INSTITUTO SAN JUAN BAUTISTA
60398900,6658,JARDÍN DE INFANTES JOSÉ HERNANDEZ
60399000,6658,JARDÍN DE INFANTES Nº968
60399100,6658,JARDÍN DE INFANTES JARDILIN
60399300,6658,JARDÍN DE INFANTES Nº967 OBRADOR
60399400,6658,INSTITUTO NTRA.SRA.DE GUADALUPE
60399500,6658,INSTITUTO MARIA AUXILIADORA
60399600,6658,INSTITUTO EDUARDO L. HOLMBERG
60399900,6700,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 JUAN BAUTISTA ALBERDI
60400000,6700,JARDÍN DE INFANTES Nº902 EL TAMBOR DE TACUARI
60400100,6700,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 NUESTRA SEÑORA DEL CARMEN
60400400,6700,JARDÍN DE INFANTES NIÑO JESUS
60400500,6700,JARDÍN DE INFANTES Nº903 SERAFINA BASCOY
60400600,6700,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 MARTÍN MIGUEL DE GÜEMES
60400900,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº65 ESTACION CIENTIFICA ALT. BROWN
60401000,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº96 JUANA AZURDUY
60401100,6427,JARDÍN DE INFANTES Nº932
60401200,6826,JARDÍN DE INFANTES PULGARCITO
60401400,6035,JARDÍN DE INFANTES INSTITUTO FRENCH
60401600,6035,RACING
60401700,6638,JARDÍN DE INFANTES Nº905
60401800,6035,JARDÍN DE INFANTES Nº932 ALMAFUERTEI
60401900,6638,ESCUELA DE EDUCACIÓN PRIMARIA Nº33 ROSARIO VERA PEÑALOZA
60402000,6638,JARDÍN DE INFANTES MARIA MADRE NUESTRA
60402100,6638,INSTITUTO MARIA MADRE NUESTRA
60402300,6490,JARDÍN DE INFANTES Nº914 TAIVA LA PA
60402400,6490,JARDÍN DE INFANTES SANTA MARIA GORETTI
60402500,6490,JARDÍN INFANTES EL BUEN PASTOR
60402600,6490,COLEGIO SAN JUAN DE LA CRUZ
60402800,6490,ESCUELA NUESTRA SEÑORA DEL CARMEN
60402900,6490,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8
60403000,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº61 MARTÍN JACOBO THOMPSON
60403100,6490,COLEGIO SAN MIGUEL
60403200,6539,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8
60403300,6028,JARDÍN DE INFANTES ALFA DE JESUS NIÑO
60403400,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº142 BARTOLOME MITRE
60403500,6427,JARDÍN DE INFANTES Nº950 JUANA MANSO
60403800,6035,COLEGIO BEATA MARIA ANA DE JESUS
60403900,6035,ESCUELA DE EDUCACIÓN PRIMARIA Nº28 EMBAJADOR MARCO M. AVELLANEDA
60404000,6035,ESCUELA DE EDUCACIÓN PRIMARIA Nº41 GENERAL JUAN LAVALLE
60404100,6035,JARDÍN DE INFANTES Nº901 NICOLAS AVELLANEDA
60404200,6035,JARDÍN DE INFANTES Nº909 MARIANO MORENO
60404400,6035,JARDÍN DE INFANTES Nº915 ALFONSINA STORNI
60404600,6638,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9 MARIA GARCHITORENA DE CALVAGNO
60404700,6638,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 TRATADO DEL PILAR
60404800,6638,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 DR. E. L. MARADONA
60404900,6638,INSTITUTO NUESTRA SEÑORA DEL PILAR
60405000,6638,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 HIPOLITO YRIGOYEN
60405100,6861,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 MARTINA CESPEDES
60405200,6861,JARDÍN DE INFANTES Nº912 JOSÉ HERNANDEZ
60405300,6861,INSTITUTO ADVENTISTA FLORIDA
60405400,6861,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 JOSÉ MARMOL
60405500,6364,INSTITUTO CENTRO DE FORMACIÓN RURAL EL TEJADO
60405600,6364,JARDÍN DE INFANTES Nº901
60406100,6490,JARDÍN DE INFANTES Nº918 MARTHA SALOTTI
60406200,6035,JARDÍN DE INFANTES GRILLITO CLIP CLIP
60406400,6035,JARDÍN MUNICIPAL Nº36 MAFALDA
60406600,6658,INSTITUTO CRISTO REY
60406700,6658,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 REPÚBLICA DE ITALIA
60406800,6749,JARDÍN DE INFANTES Nº924 BENITO QUINQUELA MARTIN
60407000,6749,JARDÍN DE INFANTES LA ARDILLITA TRAVIESA
60407100,6749,COLEGIO CARDENAL COPELLO
60407200,6749,JARDÍN DE INFANTES Nº917
60407300,6749,INSTITUTO SAN LUIS
60407400,6749,COLEGIO SAN LUIS
60407500,6840,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº185
60407600,6840,INSTITUTO BEATO VICENTE GROSSI
60407700,6840,ESCUELA DE EDUCACIÓN PRIMARIA Nº47 PROFESOR JUAN OCTAVIO GAUNA
60407800,6840,JARDÍN DE INFANTES Nº916 NIÑOS SUDAMERICANOS
60407900,6840,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 ALMIRANTE GUILLERMO BROWN
60408100,6840,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 JOSÉ MANUEL ESTRADA
60408400,6840,JARDÍN DE INFANTES Nº920 MERCEDITAS
60408500,6840,JARDÍN DE INFANTES Nº926
60408600,6840,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 AVIADOR PEDRO ZANNI
60408700,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 DOLORES L ROM
60408800,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 VICEALMIRANTE JULIAN IRIZAR
60408900,6203,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 RUFINO JOSÉ CUERVO
60409000,6700,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 TENIENTE GENERAL JULIO A. ROCA
60409100,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº37 ROSARIO VERA PEÑALOZA
60409300,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 PRESIDENTE NICOLAS AVELLANEDA
60409600,6658,INSTITUTO REPUBLICA ARGENTINA
60409800,6658,COLEGIO NUEVA ESCUELA DEL SUR
60410000,6658,JARDÍN DE INFANTES SAN JORGE
60410100,6658,INSTITUTO MONSEÑOR NICOLAS ESANDI
60410200,6658,JARDÍN DE INFANTES JUAN XXIII
60410300,6658,JARDÍN DE INFANTES REPUBLICA ARGENTINA
60410500,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº77 REPUBLICA ARGENTINA
60410600,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº70 FRAY LUIS BELTRAN
60410800,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº80 CONSTANCIO C. VIGIL
60410900,6861,INSTITUTO FLORENTINO AMEGHINO
60411000,6861,ESCUELA FLORENTINO AMEGHINO
60411100,6861,JARDÍN DE INFANTES EL PRINCIPITO
60411200,6861,ESCUELA BERNARDINO RIVADAVIA
60411400,6638,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 MARTÍN FIERRO
60411500,6638,ESCUELA 11 DE SEPTIEMBRE
60411600,6638,ESCUELA DE EDUCACIÓN PRIMARIA Nº35 SALVADOR MAZZA
60411700,6638,COLEGIO DEL PILAR
60411800,6638,JARDÍN DE INFANTES NUBECITAS
60411900,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº20 PROVINCIA DE MENDOZA
60412000,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 PEDRO MIGUEL OBLIGADO
60412100,6658,JARDÍN DE INFANTES Nº943 LOS KILMES
60412200,6658,JARDÍN DE INFANTES Nº937 MANUEL BELGRANO
60412300,6658,JARDÍN DE INFANTES Nº947 LOS AROMOS
60412400,6525,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 SARGENTO JUAN BAUSTISTA CABRAL
60412500,6658,JARDÍN DE INFANTES LA CASITA DE HEIDI
60412600,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº72 JOSÉ MANUEL ESTRADA
60412700,6658,ESCUELA DE EDUCACIÓN PRIMARIA Nº76
60412800,6658,JARDÍN DE INFANTES Nº969
60413000,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 MARIANO MORENO
60413100,6581,JARDÍN DE INFANTES Nº912 JOSEFINA ANGELA SOLER DE SOTO
60413200,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº37 PROVINCIA DE STA.CRUZ
60413300,6581,JARDÍN DE INFANTES Nº907 ISLAS MALVINAS
60413400,6581,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1
60413500,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 ANTARTIDA ARGENTINA
60413600,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº47 ALMAFUERTE
60413700,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 PEDRO LUIS BOFFI
60413800,6581,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5 9 DE JULIO
60413801,6581,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5
60413900,6581,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 FERNANDO FADER
60414000,6665,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 HIPOLITO YRIGOYEN
60414200,6861,JARDÍN CENTRO CULTURAL ITALIANO
60414300,6266,ESCUELA DE EDUCACIÓN PRIMARIA Nº1 BERNARDINO RIVADAVIA
60414400,6266,INSTITUTO SAGRADA FAMILIA
60414600,6805,JARDÍN DE INFANTES Nº920 SARA MARINO
60414700,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº46 FRAY MAMERTO ESQUIU
60414800,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 BALDOMERO F. MORENO
60414900,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº50 RAFAEL OBLIGADO
60415000,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 JOSÉ HERNANDEZ
60415100,6805,JARDÍN DE INFANTES NUESTRA SEÑORA DE LUJAN
60415200,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº43 HEROES DE MALVINAS
60415300,6805,INSTITUTO PRIMARIO AYELEN
60415600,6007,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 ANTARTIDA ARGENTINA
60415700,6007,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 MARIANO MORENO
60415800,6007,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 PEDRO ARANCET
60415900,6007,JARDÍN DE INFANTES Nº903 MARIA MONTESSORI
60416100,6441,JARDÍN DE INFANTES SAN FRANCISCO DE ASIS
60416300,6427,ESCUELA DE EDUCACIÓN PRIMARIA Nº134 JACINTO DE ALTOLAGUIRRE
60416400,6441,ESCUELA DE EDUCACIÓN PRIMARIA Nº68 JUAN HIPOLITO VIEYTES
60416500,6441,ESCUELA DE EDUCACIÓN PRIMARIA Nº67 DR. ENRIGUE V. GALLI
60416600,6441,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 CELIA ZEBALLOS DE HEREDIA
60416700,6441,JARDÍN DE INFANTES Nº946 MARINA MARGARITA RAVIOLI
60416800,6441,COLEGIO CRISTIANO EVANGELICO PRINCIPE DE PAZ
60417100,6609,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 FRANCISCO GORTARI
60417200,6609,JARDÍN DE INFANTES Nº911 JUANA MANUELA GORRITI
60417300,6609,JARDÍN DE INFANTES Nº907 DON JOSÉ DE SAN MARTIN
60417400,6609,JARDÍN DE INFANTES Nº909 ABEL ARRESE
60417500,6224,JARDÍN DE INFANTES Nº907 ARMADA NACIONAL
60417600,6224,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 BERNARDINO RIVADAVIA
60417700,6224,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 REPUBLICA DE VENEZUELA
60417900,6274,JARDÍN DE INFANTES EL PRINCIPITO
60418000,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 JOSÉ MANUEL ESTRADA
60418100,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº31 RICARDO ROJAS
60418200,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 JOSÉ HERNANDEZ
60418300,6805,JARDÍN DE INFANTES ESTRELLITAS
60418400,6805,INSTITUTO INCORPORADO FERNANDO FADER
60418500,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ENRIQUE ADAMOLI
60418600,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 GENERAL JOSÉ I. ARIAS
60418700,6805,JARDÍN DE INFANTES Nº912 MARCOS SASTRE
60418800,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 ALMAFUERTE
60418900,6805,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 BARTOLOME MITRE
60419000,6805,COLEGIO DE LA RECONQUISTA
60419200,6805,JARDÍN EZEQUIEL MARTINEZ ESTRADA
60419600,6252,JARDÍN DE INFANTES DANTE ALIGHIERI
60419700,6252,JARDÍN DE INFANTES Nº907
60419800,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº88 BENITO QUINQUELA MARTIN
60419900,6490,COLEGIO NUESTRA SEÑORA DE LOS DOLORES
60420000,6490,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 PRIMERA JUNTA
60420200,6434,JARDÍN DE INFANTES Nº901 DOMINGO FAUSTINO SARMIENTO
60420300,6434,JARDÍN DE INFANTES Nº904 FRAGATA SARMIENTO
60420400,6434,JARDÍN DE INFANTES Nº909 JOSÉ DE SAN MARTIN
60420500,6861,INSTITUTO GABRIELA MISTRAL
60420600,6861,INSTITUTO MARIA INMACULADA
60420700,6735,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 MANUEL BELGRANO
60420900,6735,JARDÍN DE INFANTES Nº902
60421000,6490,JARDÍN DE INFANTES Nº926 CECILIA GRIERSON
60421100,6490,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3
60421300,6490,ESCUELA DE DANZAS TRADICIONALES MARIO CASTOR LOPEZ
60421600,6861,JARDÍN DE INFANTES SAN NICOLAS
60421800,6371,ESCUELA DE EDUCACIÓN PRIMARIA Nº85 E.E. U.U.DE AMERICA
60421900,6371,JARDÍN DE INFANTES Nº905
60422000,6371,COLEGIO SAN JOSE
60422100,6371,INSTITUTO MAIPU
60422200,6371,JARDÍN DE INFANTES Nº941
60422300,6371,JARDÍN DE INFANTES NONIN
60422400,6568,JARDÍN DE INFANTES Nº908 CREAR JUGANDO
60422500,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº67 ESTEBAN ECHEVERRIA
60422700,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 TENIENTE MANUEL FELIX ORIGONE
60422800,6568,JARDÍN DE INFANTES Nº927 ALMAFUERTE
60422900,6568,JARDÍN DE INFANTES Nº912 CARLOS GARDEL
60423000,6568,JARDÍN DE INFANTES Nº904 JOSÉ PEDRONI
60423100,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 REMEDIOS ESCALADA DE SAN MARTIN
60423400,6568,JARDÍN DE INFANTES Nº910 VILLA ROSALES
60423600,6826,JARDÍN DE INFANTES Nº915
60424000,6462,JARDÍN DE INFANTES Nº903 MERCEDITAS
60424100,6462,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 JUAN BAUTISTA ALBERDI
60424200,6462,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 DOMINGO FAUSTINO SARMIENTO
60424400,6462,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 CARLOS EDMUNDO PERKINS
60424500,6462,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 DIOSMA VILLARINO DE OYHAMBURU
60424600,6791,JARDÍN DE INFANTES VIRGEN DE BEGOÑA
60424700,6791,JARDÍN DE INFANTES Nº910
60424900,6791,JARDÍN DE INFANTES Nº903 MARIA ELENA WALSH
60425000,6568,ESCUELA CENTRO CULTURAL HAEDO
60425100,6568,JARDÍN DE INFANTES RAYITO DE SOL
60425200,6568,JARDÍN DE INFANTES Nº914
60425300,6568,JARDÍN DE INFANTES MARIA REINA
60425400,6568,JARDÍN DE INFANTES Nº918
60425500,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº18 CNEL. DE MARINA NICOLAS JORGE
60425600,6568,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 ALMIRANTE GUILLERMO BROWN
60425700,6568,JARDÍN DE INFANTES Nº929
60425800,6224,ESCUELA DE EDUCACIÓN SECUNDARIA Nº1 BERNARDINO RIVADAVIA
60425900,6224,ESCUELA DE EDUCACIÓN PRIMARIA Nº11 FLORENTINO AMEGHINO
60426000,6224,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1
60426100,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº27 ALMAFUERTE
60426200,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 ESTEBAN ECHEVERRIA
60426300,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 JUAN MARTÍN DE PUEYRREDON
60426400,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº29 GERVASIO POSADAS
60426500,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº19 NICOLAS AVELLANEDA
60426600,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 JOSÉ MANUEL ESTRADA
60426900,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 ROQUE SAENZ PEÑA
60427000,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº22 JUAN JOSÉ BLAQUIER
60427100,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº28 JUSTO JOSÉ DE URQUIZA
60427300,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº16 RICARDO GUTIERREZ
60427400,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 ALMIRANTE GUILLERMO BROWN
60427500,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº37 MARIANO MORENO
60427600,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº10 HERMINIA BRUMANA
60427700,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 GENRAL MANUEL BELGRANO
60427800,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 VICENTE LOPEZ Y PLANES
60427900,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº21 JOAQUIN V. GONZALEZ
60428000,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº34 MAXIMO LEDESMA
60428100,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº6 PATRICIAS ARGENTINAS
60428200,6707,JARDÍN DE INFANTES Nº903
60428300,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 MARTÍN MIGUEL DE GÜEMES
60428400,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº25 MARIA SANCHEZ DE THOMPSON
60428500,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº14 FRAY MAMERTO ESQUIU
60428600,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº13 REMEDIOS DE ESCALADA DE SAN MARTIN
60428700,6707,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 CAROLINA SOSA DE ATUCHA
60428800,6224,ESCUELA DE EDUCACIÓN PRIMARIA Nº40 ESTANISLAO DEL CAMPO
60429200,6413,COLEGIO SAN IGNACIO
60429500,6826,ESCUELA DE EDUCACIÓN PRIMARIA Nº9 CONSTANCIO C. VIGIL
60429600,6826,JARDÍN DE INFANTES Nº913
60429700,6826,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 CARLOS MARIA DE ALVEAR
60429800,6826,ESCUELA DE EDUCACIÓN PRIMARIA Nº23 MARIQUITA SANCHEZ DE THOMPSON
60430000,6560,INSTITUTO NUESTRA SEÑORA DE FATIMA
60430100,6560,ESCUELA DE EDUCACIÓN PRIMARIA Nº48 JOAQUIN TIRADENTES
60430200,6560,JARDÍN DE INFANTES Nº937 LOLA MORA
60430300,6035,JARDÍN DE INFANTES MUNICIPAL Nº17 VILLA ARGENTINA
60430400,6035,INSTITUTO SAN DIEGO
60430600,6028,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 CEFERINO NAMUNCURÁ
60430700,6861,JARDÍN DE INFANTES RUDOLF STEINER
60430800,6861,ESCUELA DE EDUCACIÓN PRIMARIA Nº3 TENIENTE GENERAL JULIO A. ROCA
60430900,6861,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 GENERAL JOSÉ DE SAN MARTIN
60431000,6861,JARDÍN MUNICIPAL Nº1
60431400,6840,JARDÍN MUNICIPAL HORMIGUITA VIAJERA
60431500,6840,JARDÍN MUNICIPAL PEPINO 88
60431600,6840,JARDÍN DE INFANTES EL PINITO
60431700,6364,JARDÍN DE INFANTES Nº911
60431800,6364,JARDÍN DE INFANTES Nº913
60431900,6364,JARDÍN DE INFANTES Nº910
60432000,6364,JARDÍN DE INFANTES Nº909
60432100,6364,JARDÍN DE INFANTES Nº908 BOMBEROS VOLUNTARIOS DE GRAL.RODRIGUEZ
60432200,6364,JARDÍN DE INFANTES Nº907
60432300,6364,JARDÍN DE INFANTES Nº906 MARÍA ESTER RÍO DE MAZZOTTA
60432400,6364,JARDÍN DE INFANTES Nº905
60432500,6364,JARDÍN DE INFANTES Nº904
60432600,6364,JARDÍN DE INFANTES Nº903 MARIANA CORREGIDO DE OLIVEIRA
60432700,6364,JARDÍN DE INFANTES Nº902 MDES. TOMASA S.MARTÍN DE BALCARCE
60432800,6364,JARDÍN DE INFANTES MONSEÑOR JOSÉ AMERICO ORZALI
60432900,6364,ESCUELA NUEVA ESCUELA DEL SUR
60433000,6364,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº188
60433500,6728,INSTITUTO SUPERIOR DE FORMACION DOCENTE Nº142
60433600,6077,JARDÍN DE INFANTES Nº901 GABRIELA MISTRAL
60433700,6077,JARDÍN DE INFANTES Nº902 GRANADEROS DE SAN MARTIN
60433800,6077,JARDÍN DE INFANTES Nº904 DR. RICARDO GUTIERREZ
60433900,6077,JARDÍN DE INFANTES Nº908 ATILIO SANTIAGO GIRAUDO
60434000,6434,ESCUELA DE EDUCACIÓN PRIMARIA Nº36 GENERAL MANUEL BELGRANO
60434100,6434,COLEGIO INMACULADA CONCEPCION
60434200,6434,JARDÍN DE INFANTES Nº934 FLORENCIO MOLINA CAMPOS
60434300,6434,COLEGIO JOSÉ MANUEL ESTRADA
60434600,6434,JARDÍN DE INFANTES Nº913 CELESTE Y BLANCO
60434700,6539,COLEGIO BARTOLOME MITRE
60434800,6539,COLEGIO ELVIRA SULLIVAN
60434900,6539,ESCUELA DE ENSEÑANZA INTEGRAL ORIENTACIÓN
60435000,6434,JARDÍN DE INFANTES Nº927 FLORENTINO AMEGHINO
60435100,6434,INSTITUTO JUAN RAMON GIMENEZ
60435200,6539,COLEGIO PRIVADO BARTOLOME MITRE
60435400,6028,ESCUELA DE EDUCACIÓN PRIMARIA Nº26 UNION Y FRATERNIDAD
60435800,6028,COLEGIO SAN MARCOS
60436000,6105,JARDÍN DE INFANTES Nº906 GLADYS URRETA DE CASTELLANI
60436100,6105,ESCUELA DE EDUCACIÓN PRIMARIA Nº4 FORTIN SAN CARLOS
60436200,6105,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 NICOLAS AVELLANEDA
60436300,6105,ESCUELA DE EDUCACIÓN PRIMARIA Nº12 JOSÉ M. ESTRADA
60436400,6105,ESCUELA DE EDUCACIÓN PRIMARIA Nº15 SAMUEL B. HALE
60436500,6693,ESCUELA DE EDUCACIÓN PRIMARIA Nº5 MARIANO MORENO
60436700,6693,ESCUELA DE EDUCACIÓN PRIMARIA Nº7 JOSÉ MANUEL ESTRADA
60436800,6693,ESCUELA DE EDUCACIÓN PRIMARIA Nº8 SANTIAGO DE LINIERS
60437300,6274,ESCUELA DE EDUCACIÓN PRIMARIA Nº24 GABRIELA MISTRAL
60437400,6274,ESCUELA DE EDUCACIÓN PRIMARIA Nº59 JOSÉ GABRIEL DEL ROSARIO BROCHERO
60437500,6274,JARDÍN MUNICIPAL Nº13
60437700,6875,ESCUELA DE EDUCACIÓN PRIMARIA Nº38 GABRIELA MISTRAL
60437800,6875,JARDÍN DE INFANTES Nº907 ROSARIO VERA PEÑALOZA
60438000,6028,ESCUELA DE EDUCACIÓN PRIMARIA Nº28 PATRICIAS ARGENTINAS
60438100,6274,JARDÍN DE INFANTES Nº909 MANUELA PEDRAZA
60438200,6274,ESCUELA DE EDUCACIÓN PRIMARIA Nº50 MARTÍN MIGUEL DE GÜEMES
60438300,6028,JARDÍN DE INFANTES Nº916
60438400,6028,ESCUELA DE EDUCACIÓN PRIMARIA Nº42 ROSARIO VERA PEÑALOZA
60438500,6028,ESCUELA DE EDUCACIÓN PRIMARIA Nº63 PUERTO ARGENTINO
60438600,6028,JARDÍN DE INFANTES LOS POLLITOS
60438700,6028,INSTITUTO DON ORIONE
60438800,6028,INSTITUTO ADOLFO ALSINA
60438900,6028,COLEGIO NUESTRA SEÑORA DE LOURDES
60439000,6028,INSTITUTO SAN PIO X
60439100,6105,ESCUELA DE EDUCACIÓN PRIMARIA Nº39 PABLO LANDO
60439600,6539,SAN JOSE
60439700,6539,INSTITUTO SUDAMERICANO
60439800,6539,JARDÍN DE INFANTES MUNDO FELIZ
60440100,6112,JARDÍN DE INFANTES Nº903 CONSTANCIO C. VIGIL
60440200,6112,JARDÍN DE INFANTES Nº909 ROSARIO VERA PEÑALOZA
60440300,6112,JARDÍN DE INFANTES Nº907 MARTÍN MIGUEL DE GÜEMES
60440400,6112,JARDÍN DE INFANTES Nº901 GENERAL SAN MARTIN
60440500,6112,JARDÍN DE INFANTES Nº910 RAICES
60440600,6112,JARDÍN DE INFANTES Nº902 DR. RICARDO GUTIERREZ
60440700,6112,JARDÍN DE INFANTES Nº908 GABRIELA MISTRAL
60440800,6112,JARDÍN DE INFANTES Nº906 MERCEDITA
60440900,6112,JARDÍN DE INFANTES Nº912
60441000,6112,JARDÍN DE INFANTES Nº911 JUANA MANSO
60441100,6210,ESCUELA DE EDUCACIÓN PRIMARIA Nº17 RAFAEL OBLIGADO
